Date,United States,Mortagage Value,GDP,Unemployment Rate,SP500
2001-02-28,329.27966640588954,-25.23860021208908,3.2148617032525437,-48.148148148148145,31.604054859868818
2001-03-31,333.4280867914365,-26.29904559915164,3.033668993256348,-46.91358024691359,30.530709600477053
2001-04-30,337.9488583889409,-24.920466595970307,2.856069339832317,-45.67901234567901,29.21884317233156
2001-05-31,342.06770687353105,-24.178154825026503,2.6724128196152157,-46.91358024691359,27.847346451997623
2001-06-30,345.8447410940352,-24.07211028632025,2.477956597929786,-44.44444444444445,26.89326177698272
2001-07-31,349.03476635729675,-24.390243902439025,2.2818988996007668,-43.20987654320988,27.370304114490164
2001-08-31,351.1215637952677,-26.29904559915164,2.100552201465759,-39.50617283950617,27.48956469886702
2001-09-30,352.62823217043723,-27.677624602332973,1.9502495121142411,-38.2716049382716,27.072152653548
2001-10-31,353.83427740680963,-29.798515376458106,1.8395115085602036,-34.567901234567906,27.48956469886702
2001-11-30,354.56924107773455,-29.374337221633084,1.7710894455503006,-32.098765432098766,27.728085867620766
2001-12-31,355.55267885944073,-25.02651113467656,1.7414518617679227,-29.629629629629626,28.26475849731665
2002-01-31,357.61284104505023,-25.768822905620357,1.7370888645017266,-29.629629629629626,27.906976744186046
2002-02-28,360.9663424091714,-26.935312831389187,1.7413492030087292,-29.629629629629626,27.370304114490164
2002-03-31,365.89795727148146,-25.6627783669141,1.739491079467119,-29.629629629629626,26.654740608228973
2002-04-30,371.7536651595053,-25.87486744432661,1.723014348614767,-27.160493827160497,26.774001192605855
2002-05-31,377.60602361461423,-27.78366914103924,1.6870735170172224,-28.39506172839506,27.60882528324388
2002-06-30,383.27091417606977,-29.480381760339334,1.6289070640518792,-28.39506172839506,28.32438878950507
2002-07-31,388.3285810744759,-31.177094379639442,1.5476629220173312,-28.39506172839506,27.549194991055465
2002-08-31,392.0078910289206,-33.29798515376458,1.444593527775864,-29.629629629629626,26.535480023852116
2002-09-30,394.7547188258519,-35.418875927889715,1.3248831486673378,-29.629629629629626,25.641025641025646
2002-10-31,397.4486244526256,-35.206786850477194,1.201015089811017,-29.629629629629626,26.17769827072153
2002-11-30,399.4592543467183,-35.63096500530222,1.0887064072411317,-27.160493827160497,26.89326177698272
2002-12-31,400.9744006473503,-35.843054082714744,1.0031300655681439,-25.92592592592593,27.906976744186046
2003-01-31,402.65803164870204,-37.22163308589608,0.9543158255663362,-28.39506172839506,27.728085867620766
2003-02-28,405.2519432904477,-38.06998939554613,0.9499220306723833,-27.160493827160497,27.19141323792486
2003-03-31,409.90493719143143,-39.02439024390244,0.9954101268759554,-27.160493827160497,26.774001192605855
2003-04-30,415.6013243945624,-38.3881230116649,1.0910059634473162,-25.92592592592593,26.89326177698272
2003-05-31,420.858063413747,-41.88759278897136,1.2334449918437573,-24.69135802469136,26.952892069171135
2003-06-30,426.2549499319435,-44.538706256627776,1.4140936104161708,-22.222222222222225,26.654740608228973
2003-07-31,432.03787739320455,-40.29692470837752,1.613693035937751,-23.456790123456795,27.668455575432322
2003-08-31,436.94552467917435,-33.61611876988335,1.8097404683908616,-24.69135802469136,28.26475849731665
2003-09-30,440.4672782660616,-34.782608695652165,1.982289310862011,-24.69135802469136,28.920691711389395
2003-10-31,443.24056173123336,-36.9034994697773,2.119913643451758,-25.92592592592593,31.12701252236135
2003-11-30,445.67894927569085,-37.11558854718982,2.217367603564729,-28.39506172839506,33.57185450208706
2003-12-31,448.0669920878589,-37.6458112407211,2.2757393740484884,-29.629629629629626,35.77817531305904
2004-01-31,450.9405134869641,-39.13043478260869,2.3053974895826985,-29.629629629629626,36.791890280262386
2004-02-29,455.6135038907631,-40.19088016967126,2.3198621087546427,-30.864197530864196,37.68634466308885
2004-03-31,462.72147309703604,-42.20572640509013,2.331760258946459,-28.39506172839506,38.46153846153846
2004-04-30,472.1080241965282,-38.17603393425239,2.3498487323183106,-30.864197530864196,39.47525342874181
2004-05-31,482.9486083173088,-33.51007423117709,2.379732697122784,-30.864197530864196,40.131186642814555
2004-06-30,492.9457043876915,-33.29798515376458,2.424009419967751,-30.864197530864196,41.144901610017904
2004-07-31,500.28866534295366,-35.73700954400849,2.481744706144429,-32.098765432098766,42.81454979129398
2004-08-31,504.8167761827857,-37.75185577942736,2.5505876700670735,-33.333333333333336,44.18604651162791
2004-09-30,507.9760544947904,-39.02439024390244,2.6281155650184163,-33.333333333333336,45.25939177101968
2004-10-31,511.17386509294425,-39.34252386002121,2.7122444181866108,-32.098765432098766,45.199761478831256
2004-11-30,513.9935658064967,-39.236479321314945,2.8006336098618085,-33.333333333333336,45.855694692904
2004-12-31,516.3502047642427,-39.02439024390244,2.889433436573824,-33.333333333333336,47.10793082886108
2005-01-31,520.0590145650738,-39.44856839872746,2.971765761455951,-34.567901234567906,48.71794871794873
2005-02-28,526.2415025055719,-40.29692470837752,3.0408551064006777,-33.333333333333336,49.85092426952892
2005-03-31,535.2442340330313,-37.11558854718982,3.0938270261502656,-35.802469135802475,50.626118067978545
2005-04-30,546.0126540995183,-37.85790031813361,3.135609141146556,-35.802469135802475,51.341681574239715
2005-05-31,556.4022722856239,-39.34252386002121,3.174414152125914,-37.03703703703704,53.24985092426952
2005-06-30,565.7051993827782,-40.827147401908796,3.2176334897510586,-38.2716049382716,54.85986881335718
2005-07-31,573.721736786302,-39.55461293743372,3.267525646724522,-38.2716049382716,55.51580202742993
2005-08-31,579.9387296892761,-38.28207847295864,3.324706575601509,-39.50617283950617,56.05247465712584
2005-09-30,583.9047598616498,-38.812301166489924,3.390100205214862,-38.2716049382716,55.45617173524151
2005-10-31,586.0720781121394,-35.63096500530222,3.467196933377539,-38.2716049382716,56.9469290399523
2005-11-30,586.9805593850679,-32.87380699893955,3.5582552527920583,-38.2716049382716,60.04770423375076
2005-12-31,586.9639045828964,-33.51007423117709,3.659887424404657,-39.50617283950617,62.49254621347645
2006-01-31,587.6902504677184,-34.782608695652165,3.758029198204299,-41.97530864197531,62.67143709004175
