Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2005-10-31,124.45529022,148.87814053,194.10491418,127.99558504,211.98856575,121.72606624,162.32157378,169.3413021,215.52210469,123.8452325,211.44768048,147.93737517,141.49123845,113.23223911,119.97824239,120.35485582,120.55588758,131.84212799,162.06012841,203.30559683,156.55173593,114.4944133,144.96147887,122.55604872,130.48598073,149.03442387,118.33521493,206.46873589,160.32309048,184.79528713,143.15711185,165.48995748,122.02600543,135.16644315,115.33646286,122.12375026,157.77989662,152.40953504,196.0431113,126.48861718,126.12037396,123.88161288,120.09290887,126.66004779,162.03222826,185.51633185,154.91772368,127.78420988,133.76874469,149.78059423
2005-11-30,125.33692739,149.04743782,195.48201902,128.13892325,211.99484959,121.5912953,161.8932395,169.7170509,217.45136708,124.46573739,214.22260999,149.43431774,141.65851307,112.78709844,120.05831598,120.11642098,120.40947965,133.51747717,161.65945461,203.75967947,155.66071949,113.65628186,144.22147584,123.36475864,130.34614592,149.6074567,118.18087326,207.18708974,159.20646436,184.83429002,144.18410028,165.69127347,122.39980485,135.75429184,114.99702842,122.43891607,159.23830204,152.4547657,194.87746561,127.29655938,126.25124807,124.47904256,120.32268383,127.9499797,162.16731148,185.80598118,155.59143473,128.22321559,133.60101835,150.94023405
2005-12-31,125.97544824,149.19695408,196.86348545,128.03828101,212.08060302,121.17133095,161.13548079,169.94703448,218.3398125,124.45537337,216.71477304,150.61006676,141.76737891,112.13376524,119.68141328,119.87899187,120.24639235,134.87392604,161.58381734,204.02345189,154.28422455,112.49957378,143.35298174,123.94193669,130.33643782,150.17547472,118.02873296,207.86577413,158.33672263,184.56670291,145.30334652,165.39442449,122.80530404,135.99616167,114.19591269,122.88858822,160.46934504,152.22066124,193.94238323,127.43882643,126.2049757,124.97351876,120.22994297,129.0059313,162.24745742,185.88460589,156.2227902,128.59976345,133.16431877,151.94844667
2006-01-31,126.61583308,149.79156461,198.80164706,128.0147446,212.67470669,120.89410508,160.75329785,170.26514799,219.202764,124.16410941,218.75015139,152.1344422,142.06991103,111.58879309,119.28683178,119.90265093,120.48937587,135.90426561,161.65362166,204.38921792,153.00490871,111.33064529,142.97480374,124.3946525,130.52458922,150.99847838,117.80159168,208.62449826,158.06008146,184.02808491,146.64296997,164.88867148,123.32854282,136.09511372,113.53690815,123.27203641,161.82785473,151.92919819,193.30517185,127.35339307,126.33885811,125.20672544,120.41685997,130.34074002,162.43485163,186.28630223,157.45437444,128.9624972,132.65035497,153.08787469
2006-02-28,127.42344958,150.83989828,200.77558324,128.42886598,213.93698961,121.21266674,161.07887847,170.93101219,220.90004431,124.63897268,220.2950001,154.22222446,142.72844696,111.68534209,119.45797857,120.5151248,121.1952679,136.76728424,161.57785095,205.56246234,152.69970392,110.97297406,143.37774521,125.23458817,130.96161912,152.19560231,117.67324655,209.63478036,158.4001015,183.83916183,148.34422877,164.43429349,123.95574289,136.31893347,113.84457789,123.86134883,163.71873742,152.44366347,193.09406256,127.7539009,126.84844009,125.57786354,121.30376902,132.01965805,162.99972295,187.04701583,159.35943775,129.48074313,132.94720035,154.50410945
2006-03-31,128.42833323,152.24756045,202.50737556,129.33448586,215.49049963,122.04386221,162.09766632,171.88463764,223.20876213,125.73892073,221.52659307,156.91380401,143.63425104,112.44352224,120.08814545,121.54875601,121.95176453,137.81213934,161.68149688,207.62935642,153.25256856,111.54272043,144.33335573,126.43378437,131.75266876,153.82409623,118.18853231,210.8251307,159.23886225,185.17293123,150.42625666,164.67126144,124.84244178,136.9386205,114.68673975,124.77478356,166.21358551,153.75018918,193.56553153,129.04206662,127.79773647,126.64071085,122.27822607,134.02668566,163.95128354,188.15569286,161.99496752,130.20094453,133.99578926,156.23929282
2006-04-30,129.77126147,153.87308579,204.19506451,130.49278276,216.72593105,123.17648114,163.55839732,172.85021025,224.43455495,126.95423834,222.70482777,159.7289627,144.94259732,113.58618502,120.85077725,122.69894541,122.63929293,139.12054076,162.44902637,209.68404309,154.19937485,112.40742047,145.29314654,127.85094185,132.75663876,155.87062823,119.33452163,211.58629806,160.36353684,187.05750116,152.59968182,166.01015159,126.06787749,137.89127575,115.60088168,126.02735934,169.05085541,155.48404712,194.66296315,130.63624663,129.10024917,128.20455023,123.2546232,136.57763029,165.03240935,189.88744012,165.21165659,130.88594081,135.17024014,158.43782225
2006-05-31,131.12677927,155.41313115,205.25438954,131.58630314,217.31505256,124.25472811,164.89023212,173.98167689,224.25914827,128.05413119,223.79474287,162.18153331,146.51462307,114.49680833,121.85224781,123.8040841,123.32974066,140.34581767,163.7992487,211.47862853,155.25594333,113.20980295,146.17826469,129.45849411,133.8648755,158.18540909,120.5165688,211.5190309,161.19026487,188.68477181,154.5730356,167.91206003,127.35057123,139.18404871,116.51668331,127.18160043,171.78435277,157.54838489,195.89956046,131.91970083,130.43513368,129.74410704,124.60998161,139.52074414,166.03847456,191.51012467,168.16007028,131.42438043,136.19057789,160.89932591
2006-06-30,132.10324144,156.77198432,205.22355388,132.31370905,216.95106684,124.9611552,165.72377731,175.30311353,223.94390582,128.71911419,224.30687546,164.39144826,147.47409772,115.00829903,122.94393944,124.50961591,123.87264543,141.37100415,165.03849191,212.64476782,155.83020113,113.63860711,146.6760903,130.75987455,134.83006264,160.34262418,121.35350922,211.05466536,161.33091126,190.09338553,156.25217303,169.51678156,128.47242065,140.62326411,116.92373418,127.75261544,174.23934071,158.99325581,196.71361906,133.05651377,131.51489593,130.96960938,125.79313337,142.26713591,166.88383079,192.16910189,170.38204307,132.00956467,137.13506418,163.06725872
2006-07-31,132.69916135,157.74071792,204.73361772,132.6888552,215.69310403,125.03530451,165.72672422,176.1694017,223.43571399,128.75027224,224.13822258,165.93844481,147.90152407,115.38900536,123.52000084,124.59605857,124.15370345,142.23668096,165.27281653,212.39913164,155.34404071,113.31604072,146.58224524,131.33924736,135.31960744,162.01583575,121.55749293,210.26065156,160.83583288,190.40971356,157.69616347,170.19402222,129.36523907,141.71946846,116.76772043,127.83534446,176.01704086,159.37486207,196.61191269,133.89654502,132.17391053,131.61087088,126.44881859,144.61200674,167.3308272,192.12639483,171.72601716,132.53426428,137.79367916,164.59992105
2006-08-31,133.09605193,157.89117521,203.73654632,132.79887121,213.80122146,124.53764091,164.84013761,176.49176962,222.22481563,128.54376084,223.60682159,166.39866554,147.92306585,115.51938601,123.46393887,124.21187144,124.00489018,142.83270892,164.36801972,211.14853555,153.76718028,112.26139361,146.096335,131.4366584,135.14634664,163.05523596,121.10076768,208.87803363,159.85971107,189.39235599,158.52688696,169.9271298,129.64369188,142.28751796,116.21580438,127.85444973,176.673623,159.05331147,195.35659457,134.13835278,132.18093479,131.74128959,126.7687135,146.32069217,167.0897769,191.33288475,172.48682305,132.85855584,137.50143823,165.65587025
2006-09-30,133.25838354,157.30825111,202.6162854,132.57253529,211.74523312,124.22317453,163.55629522,176.74050398,220.64332679,128.64326267,222.58355798,166.38549348,147.33428362,115.18421739,123.06492099,123.99286507,123.46522813,143.12433457,162.84579291,209.50037734,151.93792391,110.88839105,145.16495508,131.62061711,134.36994753,163.30850121,120.379665,207.15951237,158.52897908,187.44468516,158.85366659,169.31167846,129.50321089,142.30868937,115.2451837,127.96339187,176.30279391,158.6919305,193.33478559,134.1030647,131.71420585,131.8285689,126.63865008,147.55972066,166.49695641,189.91610228,173.03148952,133.06607621,136.57963766,166.61019439
