Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,United States
1987-01-31,83.86656048213223,118.21792105862625,125.40689537542859,86.33078031804276,228.02697944234694,133.35147074899487,237.7431268469637,129.21436325741965,107.6240322950857,95.44081090796261,113.94100618942527,79.38611844593623,99.38334434626674,77.88847940099026,62.17645704237346,86.14024786798441,81.49924619136218,103.8650770376867,132.8332533574329,126.29641996394419,315.026806539454,84.27423387202779,103.58106834776186,60.0696529835696,104.83345766972678,93.1075556232425,83.56221595122207,133.85797003913837,240.61898390330563,205.22141903892242,142.02668139757515,190.12776748033048,110.72103851709643,71.48886405042194,80.78494529906992,94.98305698300122,102.46266970015476,117.16233854086242,243.03702722257037,95.43196253903858,54.86805957909561,94.262123895075,125.83224136398015,103.77922753394222,133.43096656679677,117.6264113286372,142.9441213953572,56.788650667404724,76.1300665508658,81.81201913759092,144.33558145333552
1987-02-28,84.5311517239205,114.78431889465521,126.60401615048522,87.29709089811669,230.10019340180628,135.05032593387028,242.07870846568738,130.9787387285004,106.56466096530445,96.58273343523736,115.27218440909776,79.52823040764844,100.86662668959003,78.65406628452858,63.14096076134956,86.24638851459044,81.7521897641037,104.40418422086641,135.95727769495676,127.60948509748428,318.3246488419222,85.47961817286287,104.39932637283769,60.28439056211825,106.34362718210309,94.7188188566756,83.64216228088661,135.16663872203299,243.69484539570036,208.83792661127796,142.50106794257306,192.45022341216182,112.29963536496197,72.04583869509499,82.34604661028054,94.30586138853046,102.74021162188798,118.44324035185593,248.09329184857748,97.23475978429875,55.2517442125233,95.35766470006132,126.17564683368133,104.32511798621631,135.8250567480646,118.38225768794146,145.16673258316004,56.85292023860066,76.89379432426891,80.56356058492594,145.69418247007744
1987-03-31,85.36819676033598,110.59980490146242,126.9633390680169,88.68878635774587,232.8739801235759,135.32832345309131,247.60501456567007,132.16504394930908,106.32324540893518,98.1178981028442,116.6353797825181,79.37219008680971,104.46071803775033,79.33708173621532,63.878098952210664,87.11312836946792,82.13413797158154,105.08498337600393,139.11886984238214,129.785266401143,321.9575793259544,87.4556978051297,105.03160385890024,60.463910176643296,108.01090293592705,96.13641699150057,83.87502659733354,136.4492611474031,248.66499836261536,213.5320671468791,142.57320166888437,196.266993636623,113.4805502584872,72.6493890231983,84.03293311168183,93.05546387878519,102.9720285431188,120.28894826972622,253.7262319417562,98.26438363270157,55.4468450740089,96.84290528523417,126.48939912474344,104.62551634310803,138.63448190059887,119.63190244214688,146.47250140661464,57.479191068880034,77.79676349864052,78.87959051641764,147.43231203924296
1987-04-30,86.10259811550478,105.83520973299095,126.56817042179168,90.02176885032085,236.21093328821675,133.9889533743387,255.40017903499054,133.56468784777363,108.61712659530112,99.12751651860393,117.8005745723252,78.59863410216744,107.55027878214756,79.93219210069982,64.0529597245407,88.42865837893645,83.1194058895912,105.69948158834252,142.511540287722,132.91758262400108,326.4145718873546,89.63692322639665,106.11617825379955,60.58779335550807,109.47848425695786,96.91717853638319,84.0359609628441,137.2919100992845,254.89540618859627,220.84454621140003,142.15838055984358,200.4870949378221,114.05920233471036,73.12573223761262,85.85512455103571,91.25481095104558,103.17767221832877,123.70656923623005,261.8318943118594,98.43112182337241,55.65583415130057,98.30994754316607,124.16997486913361,104.55167476790488,141.9867030693625,121.97777253035804,146.70599861717065,58.68875122887971,78.86026064633859,76.75358519768571,149.34691037613385
1987-05-31,86.58649146555156,100.83252234746456,126.51595006026133,90.73001096113018,239.2729791741731,132.21351686927602,264.4765234748929,135.85880790812482,110.69050443352293,99.71855615378333,119.08892500692812,77.23791791620238,110.2029285281549,80.51781640934547,63.650952621112,89.72373469213673,84.98444735392181,105.31324233121818,145.97850855945978,136.81527506728483,331.3482002968049,91.74116965072663,107.84908533976541,60.81156036378397,110.66031656942448,96.86515648888151,83.61526803566126,137.68649977912136,260.3045273541721,229.25558885250393,141.69602784455174,205.37449748669258,115.12308452058535,73.3830013101962,87.39188441268688,89.49026501684513,103.51339771074142,128.21510457365522,271.8764602780226,98.1423486979933,55.96075039635392,99.27951680676456,118.46304772280374,103.65000042843953,145.45935940613714,125.19462041946088,146.65295800405136,60.05655625582577,79.9223281661807,74.48031012094779,151.09155687333904
1987-06-30,86.89362466732422,96.04500699545487,127.12529349109631,90.6665072595506,242.79382459999695,130.48768475568505,272.46877166848236,139.04966471005972,111.76226831781997,101.03760564868168,121.0487719258141,75.48605424375258,112.36945242007658,81.32383099801534,63.09491861097855,90.48356034184498,87.18345263569563,103.3250476999159,149.413376950967,140.85519362950149,335.90659416698753,94.0579733916281,109.17488992196809,61.06120116480099,111.38050558197503,96.15046897948073,82.71288564354555,137.74174353022198,263.7254154811187,236.19062987788632,141.78835884542983,210.9332372762402,116.81970367634831,73.37942492829187,88.32281362991269,87.8347616975087,103.47112341204358,132.88522355670688,282.12516466036266,97.81854993755496,56.141255560573164,99.63596829080495,116.52576429851891,102.0526583622456,148.73230058516094,128.62939850768979,147.19382835417025,60.994557094584025,80.92585426473778,72.37743472676496,153.01397594787775
1987-07-31,87.03964523823045,91.7825929165324,127.32360513313287,90.05483177311329,245.69331619451683,129.22578785054188,279.1535527934528,142.5343358234338,112.43158093351275,102.33360753018923,123.34791954859298,73.7803392507152,113.85458118637186,82.30826581968019,62.86656506443023,90.22558943530402,88.78202410274781,100.4887260614733,152.70521736648195,143.7089642430864,338.829045972675,95.82768257923458,109.5795048946308,61.30155564681947,111.60926241926752,94.90012831210423,81.99726402942096,137.89307073841474,265.5727991104716,240.98673141409043,142.33241786066571,215.15986102948742,118.25991505317322,73.10920982657032,88.82185629096128,85.94396769063906,103.04802691446258,136.76163734499605,291.25327886972315,98.03504056216171,56.10463531621283,99.67689867529583,118.25555556114958,100.36295244671179,151.55730056184402,131.85007395764544,148.11531447141908,61.179095309246065,81.79408593796286,70.56718615576895,154.66435018773726
1987-08-31,86.96100195861553,87.95517809349741,126.72889042699751,89.16572599887121,248.54098976298147,128.67786219504228,284.38552232525905,145.8274076575558,112.90545558272245,102.57037149152227,125.65675863752735,72.47811436278731,115.26871322179271,82.94710144595958,62.863847356293135,89.58016688295733,89.62021009921027,97.87174632929838,155.85330333195287,145.0864721226335,341.12188943584505,96.71481997048045,109.70649558870409,61.43426197212678,111.70206006371586,93.1788833215692,81.88400790128594,138.20309033013382,266.7257472007634,244.77901995917756,142.67382997538485,217.8541654142173,119.13078893055116,72.58492600819906,89.52097533021465,83.67154212493816,102.97900151919404,139.16640836525124,298.99945679884536,98.89893890341298,55.86850930411752,100.05363832893583,117.98019509822564,98.85146045980429,154.21199942636514,134.14863479173843,148.36721489447956,60.708397236335266,82.42632653496419,68.76591962826811,155.81439914936809
1987-09-30,86.51320888959779,84.39421823292597,126.08289949353362,88.14138598652367,252.0911381904498,128.26450325097187,287.7150494006514,148.47143758006035,113.16301494932988,102.41063196857678,128.08072054700946,71.64819401360292,116.44499083240207,82.66300897641649,62.47821470615541,89.30226364531701,89.6886476482914,96.27686915025448,159.02552851263744,146.24038858636422,343.82625827731954,97.38730820650896,109.77663128407306,61.209162483612644,111.67934446928041,91.24788699583331,82.335736681134,138.17454668260672,268.1791060622001,247.94131618825608,142.64369548165055,220.084483930261,119.91788098521442,71.87413522815461,90.04976004536832,81.36151033533004,103.19558403662616,141.00462018208734,305.67047375134143,99.93385933267929,55.47441546247134,100.76362148278521,116.3760978047463,97.70692555889207,157.12736294832663,135.64739120339954,148.33150462906414,60.091165827937196,82.92833199881385,66.80939522876554,156.82145210703405
1987-10-31,86.05354965455365,81.36173170962114,125.60610678849271,87.02778257046486,255.1372710434344,127.4705082518141,289.799923093261,150.4738971969629,113.35169941165435,102.81775309144088,130.5140020884017,71.198487766541,116.89258518741852,82.21865291411264,61.726392781191706,89.1655731776668,89.28883373094085,95.61837433030466,162.25059078473916,147.94328471565518,346.10605390621254,98.34853171139653,109.64511800840886,60.63653606586957,112.14554652536248,89.46400838778523,82.847310161541,137.62858700052465,269.54933566186037,250.05461043457476,142.21084537347778,222.35983697778846,120.76315349183409,71.06475794314355,90.59103253489363,79.65108149348556,103.14501879767037,143.1755957144131,311.4632560604167,101.00931475332253,55.04384908857195,101.37593864393311,113.80714177493907,97.21141211772019,160.19141427128162,137.32091987156264,148.4774802190711,59.773450558839,83.11220156680454,64.71706101207518,157.6559862809427
1987-11-30,86.1167295831349,79.57490292032958,125.47940842218672,85.9991880846715,257.73028886658176,126.37938015476202,290.8260785624785,152.2228616211948,114.00567600997324,103.50044078771627,132.8294682700053,71.04378672230372,116.91262495684262,82.74183271556993,61.129114219323974,88.83511013600621,89.16335454326347,95.17734672233496,165.37414104950417,150.17892236195004,347.17086826272384,99.01252699709883,109.37001916810544,59.966363146407545,112.91560431586305,88.1618288241318,82.85495381321084,137.024918278327,269.77416265238077,251.11828335014778,141.5094142005758,224.63792427937634,121.05602043098924,70.20152198440097,91.48325395913652,78.53575272037757,102.71421550185242,144.74571783906808,315.9386304790444,102.31313059352777,54.68802765302665,101.9082956130431,110.95228639942405,97.22005985503579,162.93445808960146,139.22105154143452,148.50992228567662,59.961639518686496,82.68520005356211,62.60208134979195,158.35530106785552
1987-12-31,86.65231217942237,79.84945257461017,125.83246971047481,85.35990198928553,260.5096765209511,125.57844629129922,290.9053332013047,153.79171081928286,114.5472465772271,103.93889326520882,135.07298977487505,71.3378792859289,117.26569891726773,83.92495950418186,60.938560201223915,88.43188529099021,89.58826339200978,94.32225006645248,168.10299520338046,152.75923520766196,346.9982464695671,98.81623662236346,109.39392062114672,59.5108673149722,113.16146685160166,87.50033003838492,82.4703718355727,137.02596653284402,269.39761808969735,251.94695832819173,141.15501148604267,226.15251855071133,120.88440242121014,69.35232874374705,92.11151129281684,77.3238378206633,102.20267738266048,145.39819609788688,319.0645659914911,103.62061040053958,54.38360899276382,102.26107469173617,109.24185049212669,97.2867776033934,165.16650884705393,140.93622797529991,149.0730711876735,60.665760241712306,82.3808571685396,60.91790489642865,159.07778728333577
1988-01-31,87.46840207193979,82.42737015295566,126.3170737233085,85.25481829602097,263.60810301831884,125.55769850080061,291.4998219080747,155.41416071550668,114.95256914289614,104.47689039124477,137.58633637785348,72.24634812011239,118.17448880742094,85.04811560271786,61.084179210133115,88.2707371602902,90.40916813553444,93.10343245799815,170.29585680460815,154.876864701683,346.4539403925517,98.91669674968504,110.18800193693248,59.58219480212518,112.95744021709997,87.45906069161164,82.3918000011435,137.7152002703739,269.86618859532547,253.32227397799915,141.17522971724932,226.9208083743612,121.04302791274391,68.63021525358978,92.70528523722818,75.8887383068378,101.90029851524909,146.4067675038074,321.5397958459666,104.59702139812028,53.99537549941632,102.63035747306462,109.05143904024209,97.07816252619803,167.2100327698561,142.23978333728948,150.47328502491402,61.705248621709906,82.55808885095361,59.87285975274821,160.05960566406256
1988-02-29,88.40861764046718,86.56814115169531,126.88220340222718,85.57930207930727,267.1308638246237,126.39809794600248,293.509406625846,157.10489650051326,115.38932938607314,105.63404337832164,140.44754594405043,73.62738659492769,119.40189880409436,86.1496398265598,61.57760879801151,88.51285416573464,91.2888465881274,92.06679600240815,172.16274805555665,156.4785493922177,346.9028072239584,100.01778683483955,111.4049821154099,60.137544712527855,112.9974453758424,87.99106233335067,82.73545443506382,138.70825480012533,271.37782599290387,254.8179351011147,141.1447044762968,227.7530145382571,121.78092330108446,68.09194594069822,93.71514979527336,74.8278773317836,102.03330120504826,148.5296036216547,323.56760489974914,105.00072235248751,53.500516697959654,103.46362462362745,109.36264469851184,96.64829742331193,169.81567022738173,143.48196176918088,151.93118905187265,62.92489085388677,83.1499540868533,59.11966030178194,161.3950518766199
1988-03-31,89.35988640737628,90.44352708643889,127.59101473334687,86.24510047032959,271.62278370823793,127.2733777756981,296.9877552764699,158.9206058020394,116.29198742464072,107.17660521911377,143.74352106361448,74.9751748144327,121.56811264630691,87.45782137791197,62.55137821806813,89.07725292155219,92.03744607832564,91.31321961037658,174.25381060429618,158.67888228649053,348.40616461534205,101.80265026430477,112.59534494926835,60.72830808818303,113.726404024928,88.96449109712816,83.22886207040541,139.7613977694335,273.22970794226643,257.055764017587,140.94950376216016,229.0631313115247,122.89563888198573,67.71848485072573,95.29122951359489,74.43144592745784,102.91472722558778,151.20954595350833,325.81392086454053,105.14161995892759,53.039913632560356,104.44209138898776,109.47737102172721,96.25084380564579,173.4619228934691,145.2388311063196,152.8821185231183,64.26814247440521,84.18028819775301,58.31679664783388,163.18694891886793
1988-04-30,90.16097130246008,92.54519746629774,128.14762299250629,87.09011336770935,276.91364168527315,127.40912889955023,301.16221349153585,160.97560248474875,117.76553385154598,108.34390930573052,147.59410194750413,75.75391525190919,124.45396490052987,88.61472049399978,63.76182022192851,89.9001924706998,92.78905081305993,90.7488981905243,176.83540545763807,161.78256379428157,350.9859779406035,104.0490932440149,113.83910746783934,61.00019154533625,114.97761961311784,90.09563574512892,83.81916322896325,140.79021378730238,275.03123190487815,260.3423532379979,140.68489532343014,230.96743438745952,124.22722100549548,67.46419035772952,97.17905472378192,74.73624830244792,104.54449561543456,154.13731347223623,328.9764179414962,105.44533621366912,52.78890823122314,105.10519313574349,109.3233652277096,96.06503799503551,177.9209231096139,147.83920137936596,153.9888675222276,65.41450778266959,85.27797915186831,57.6782572552702,165.33268685525232
1988-05-31,90.99807027098828,93.89108536641425,128.07263570956758,87.68522910419058,282.6006049711803,126.68945428500109,304.4771703677594,163.17907737300413,119.42860096700123,109.13765969290314,151.68831411506167,75.73947181371283,127.18810596675215,89.47760541785877,65.00016950081289,90.86142776537052,93.63960600194143,90.67960219516681,179.52111013968707,165.11426512402133,353.66095055769017,106.14795197140485,115.00750393410306,60.987249802354825,116.17870535569325,91.16457206668593,84.28593464959985,141.79220723622106,276.3492806119486,263.712619613585,140.61330532960127,233.7712160634138,125.80203093618931,67.35675605012278,99.12125799375838,75.2827788130131,106.54038776363129,157.58922124091345,332.2869223308136,105.82381350848942,52.834168041202375,105.52301096568706,109.5457964113591,96.11688777845431,182.7314921415985,150.98739790618075,155.4483711211544,65.78408328655246,86.34793122069301,57.853702084618206,167.60310643137427
1988-06-30,91.79684265865353,96.16096210450183,127.54177142987288,87.77521843344638,288.91834856035865,125.36348858074116,305.6683609231664,165.6921940490059,120.75161895580347,109.75554218528491,155.49805873543468,75.22723903266962,129.37944948866252,90.46946316157062,66.28490726657111,91.61628622056259,94.59403672448157,90.9528332411725,182.02019890532338,168.2980200516749,354.32480940376956,107.7403126466462,115.69903187897562,60.8204058679353,116.54729087557622,92.04428739141801,84.43024170206756,142.9477074152735,276.88100681510764,265.91839343016215,141.00685708045947,236.98013633228524,127.22363712285376,67.48807469829036,100.38253820093985,75.13366488062448,108.73972228812224,161.2633008321315,334.63368675362574,106.27668959413619,53.078889970340185,105.67838024362158,109.73769763715045,96.12204489987441,187.55294116984956,154.03982924157677,157.01471386231617,65.16410210243183,87.7261532689163,59.2530680634927,169.73756864744664
1988-07-31,91.87556955837995,99.49139638884003,127.09592951122795,87.42828669659828,295.38087058816853,124.37822483644084,305.18682332189064,168.66282617948363,121.21291056930352,109.93780873903776,159.26054754234485,74.83183067462971,131.3022300673325,91.36649864714013,67.36950052751078,91.73938200627396,95.7794871698445,90.81229473269475,184.15713404826909,171.27739589409964,354.0199614841961,109.0303133307664,115.55563742907455,60.59235007669446,116.76513692174095,92.47733884755644,84.29852791471286,144.28811341984803,276.35717178054983,265.94126098032336,141.62368177674446,238.8326378314808,128.2160167515751,67.6577141301182,100.48589941663279,74.1045547335876,111.18538774134836,163.9057946939243,335.5270814095632,106.99202563572227,53.30244167699452,105.676876135562,108.62974374414922,95.7111566324891,191.71074733529306,156.27908954180663,158.75277411243306,63.90666015809536,89.46963143826949,61.55953893674433,171.41271680782063
1988-08-31,91.03150665215635,103.48845282230204,127.0566369179431,86.96055645979001,301.5739848956346,123.97887793086385,303.7703737020275,171.61342843537722,121.46746144229563,109.96986420060331,163.5152173016295,75.05999810127076,133.0416843349556,91.99339933764861,67.8012888636174,91.40415747556835,97.13190414566188,89.9090060351634,185.7266116253307,173.74254638243062,353.7126925539849,110.05247996581133,114.92633170809287,60.59190548517536,117.23613534212491,92.40122644517186,84.0831596602157,145.36457954365804,275.07046908196673,264.7725139166977,141.84724178690632,239.28742626312788,128.5931535470802,67.548479108677,100.68116749676297,72.9301047199363,113.1495661831225,165.32605233871104,335.3995015119235,107.98881378741247,53.32623790569942,105.95011335329963,106.57845458169619,94.96346887317847,194.50739600401405,157.29611616385725,160.3217945934758,62.539975420922225,90.91483249337239,63.69648679796074,172.68435274611042
1988-09-30,89.80972148812371,108.16220885915166,127.22947067993884,86.8811409006982,308.25030686990715,123.80127087138739,302.28227398008517,174.21066759719056,122.15646155426295,110.15079152833715,167.85329624037186,75.8697056829597,133.59896340161612,92.62608462287139,67.55814516324885,91.00152221130536,98.05032436315409,88.55864974081426,186.82369648868112,175.77768117581743,353.7304914894378,110.76534465371324,114.78839391646135,60.90005168402214,117.2968323368124,92.20570953106653,83.89040566747494,145.9944617623338,274.1927027335346,263.8818750403597,141.51607526409856,239.32319134404207,128.2184969697121,67.13374065405777,101.36152338360509,72.27954342409899,113.76936162060032,166.5825038195331,335.0450881164704,108.93754381234201,53.1691017497733,106.38802986390084,104.92178490434301,94.32400366382345,196.0137164190818,158.26712160167014,161.59983284233238,61.21108749882281,91.5726252431171,65.00358269394312,173.91777533744087
1988-10-31,88.97778558447051,112.94537230933399,127.22524726074305,87.39987656461591,315.41342220170395,123.44480892239729,300.7501573009931,176.71595744159168,122.65910707954993,110.01182167021848,171.88410842511487,76.7917989554529,133.45615812814128,93.2606714275762,67.30074263418311,90.81897528641402,98.27775799505564,87.42468031632694,187.45001038899736,177.87325786660472,354.52755597262666,111.47282513037733,115.34506981225707,61.06934414184192,117.04056661927143,92.3160612070765,83.6749734317713,146.50044689236594,273.980150821872,263.33046535077693,140.9399464372169,239.20018777639848,128.24395249882855,66.5647366432473,101.88739689357303,72.40888221897377,113.47419058038575,167.83177001012015,335.142356597189,109.69186230719346,53.02573745130683,106.63343281203093,104.16274993047499,93.892040181473,196.8361818034643,160.10154695869068,162.57459556405567,59.996307985280836,91.70895270513576,65.46492944720313,175.23442002719938
